UTC,board,TH1,TH2,TH3,U4,U5,U6,U7,TH4,TH5,TH6,J7,J8,J12,J13,J14,J15,J16,heater_v_high,heater_v_low,heater_curr,heater_mode,target_temp,target_sensor,heater_duty
2023-08-16 05:59:34.127465,2,1974,2023,1985,6067,5983,6131,6064,1981,2015,1997,1981,,,,,,,3111,3110,8,0,1044,0,255
2023-08-16 05:59:39.173825,1,1993,2029,1987,6080,6026,6128,6082,1989,2012,2007,,,,,,,,3078,3084,9,0,1044,0,255
2023-08-16 05:59:39.173825,2,1975,2024,1983,6068,5984,6125,6061,1982,2016,1998,1981,,,,,,,3108,3108,9,0,1044,0,255
2023-08-16 05:59:44.219962,1,1991,2029,1987,6081,6025,6130,6087,1986,2013,2006,,,,,,,,3079,3084,9,0,1044,0,255
2023-08-16 05:59:44.219962,2,1975,2022,1983,6069,5986,6125,6065,1982,2013,1999,1981,,,,,,,3108,3103,9,0,1044,0,255
2023-08-16 05:59:49.268844,1,1993,2028,1989,6078,6029,6134,6082,1987,2009,2007,,,,,,,,3086,3084,9,0,1044,0,255
2023-08-16 05:59:49.268844,2,1976,2023,1984,6069,5982,6128,6066,1981,2013,1999,1983,,,,,,,3112,3108,9,0,1044,0,255
2023-08-16 05:59:54.314535,1,1990,2030,1986,6077,6028,6131,6082,1986,2010,2003,,,,,,,,3082,3079,9,0,1044,0,255
2023-08-16 05:59:54.314535,2,1977,2023,1986,6069,5985,6130,6069,1984,2013,2002,1979,,,,,,,3102,3109,9,0,1044,0,255
2023-08-16 05:59:59.368780,1,1993,2030,1987,6078,6029,6134,6086,1986,2010,2008,,,,,,,,3084,3079,9,0,1044,0,255
2023-08-16 05:59:59.368780,2,1975,2022,1984,6069,5982,6130,6060,1980,2014,1994,1979,,,,,,,3093,3103,9,0,1044,0,255
2023-08-16 06:00:04.415938,1,1992,2030,1987,6077,6024,6128,6082,1985,2011,2007,,,,,,,,3088,3083,9,0,1044,0,255
2023-08-16 06:00:04.415938,2,1976,2024,1985,6070,5984,6125,6062,1977,2012,1999,1978,,,,,,,3099,3105,9,0,1044,0,255
2023-08-16 06:00:09.460868,1,1994,2026,1987,6079,6023,6129,6081,1985,2009,2008,,,,,,,,3090,3082,9,0,1044,0,255
2023-08-16 06:00:09.460868,2,1975,2023,1983,6069,5982,6125,6058,1981,2015,1999,1983,,,,,,,3105,3111,9,0,1044,0,255
2023-08-16 06:00:14.508294,1,1993,2028,1985,6078,6025,6128,6084,1986,2008,2007,,,,,,,,3059,3087,9,0,1044,0,255
2023-08-16 06:00:14.508294,2,1975,2025,1983,6068,5981,6124,6061,1976,2014,1996,1979,,,,,,,3101,3108,9,0,1044,0,255
2023-08-16 06:00:19.555352,1,1992,2029,1986,6080,6025,6130,6083,1986,2009,2005,,,,,,,,3071,3083,9,0,1044,0,255
2023-08-16 06:00:19.555352,2,1975,2022,1983,6071,5985,6121,6062,1982,2012,1995,1979,,,,,,,3124,3111,10,0,1044,0,255
2023-08-16 06:00:24.601776,1,1990,2029,1989,6079,6021,6128,6081,1986,2010,2007,,,,,,,,3072,3080,9,0,1044,0,255
2023-08-16 06:00:24.601776,2,1976,2023,1983,6070,5980,6123,6059,1976,2009,1995,1981,,,,,,,3113,3109,9,0,1044,0,255
2023-08-16 06:00:29.651464,1,1992,2029,1988,6078,6021,6134,6087,1985,2011,2003,,,,,,,,3086,3083,9,0,1044,0,255
2023-08-16 06:00:29.651464,2,1973,2023,1983,6065,5979,6128,6061,1977,2012,1996,1982,,,,,,,3103,3106,9,0,1044,0,255
2023-08-16 06:00:34.700988,1,1991,2028,1987,6076,6024,6128,6085,1991,2012,2006,,,,,,,,3085,3079,9,0,1044,0,255
2023-08-16 06:00:34.700988,2,1975,2023,1986,6066,5981,6121,6061,1978,2013,2000,1981,,,,,,,3099,3110,9,0,1044,0,255
2023-08-16 06:00:39.757085,1,1992,2029,1988,6075,6026,6133,6082,1986,2011,2004,,,,,,,,3078,3088,10,0,1044,0,255
2023-08-16 06:00:39.757085,2,1975,2024,1986,6066,5981,6126,6061,1983,2013,1999,1982,,,,,,,3107,3107,9,0,1044,0,255
2023-08-16 06:00:44.812881,1,1995,2028,1986,6075,6026,6130,6082,1990,2010,2004,,,,,,,,3095,3081,9,0,1044,0,255
2023-08-16 06:00:44.812881,2,1973,2022,1985,6065,5979,6123,6066,1978,2015,1995,1982,,,,,,,3095,3111,9,0,1044,0,255
2023-08-16 06:00:49.859866,1,1992,2029,1985,6075,6025,6129,6085,1986,2011,2002,,,,,,,,3082,3079,9,0,1044,0,255
2023-08-16 06:00:49.859866,2,1975,2023,1984,6062,5981,6124,6058,1978,2011,1997,1982,,,,,,,3105,3108,9,0,1044,0,255
2023-08-16 06:00:54.905193,1,1989,2028,1987,6076,6019,6128,6082,1988,2011,2003,,,,,,,,3085,3080,8,0,1044,0,255
2023-08-16 06:00:54.905193,2,1974,2023,1983,6065,5978,6123,6064,1979,2016,1996,1978,,,,,,,3113,3108,9,0,1044,0,255
2023-08-16 06:00:59.951308,1,1991,2030,1986,6074,6021,6131,6080,1988,2013,2004,,,,,,,,3083,3080,9,0,1044,0,255
2023-08-16 06:00:59.951308,2,1975,2022,1984,6069,5979,6120,6059,1981,2016,1999,1981,,,,,,,3084,3109,11,0,1044,0,255
2023-08-16 06:01:04.998924,1,1992,2030,1986,6079,6023,6123,6083,1987,2009,2006,,,,,,,,3078,3085,8,0,1044,0,255
2023-08-16 06:01:04.998924,2,1974,2023,1983,6061,5978,6122,6058,1982,2012,1998,1981,,,,,,,3108,3108,9,0,1044,0,255
2023-08-16 06:01:10.052878,1,1991,2028,1988,6076,6021,6126,6085,1987,2008,2006,,,,,,,,3084,3083,9,0,1044,0,255
2023-08-16 06:01:10.052878,2,1974,2023,1983,6067,5977,6122,6056,1980,2012,1998,1979,,,,,,,3110,3108,9,0,1044,0,255
2023-08-16 06:01:15.105073,1,1991,2028,1987,6074,6022,6128,6079,1985,2010,2005,,,,,,,,3085,3083,9,0,1044,0,255
2023-08-16 06:01:15.105073,2,1975,2023,1983,6062,5980,6120,6059,1979,2013,1998,1981,,,,,,,3117,3107,9,0,1044,0,255
2023-08-16 06:01:20.150401,1,1992,2027,1986,6077,6020,6124,6084,1987,2009,2005,,,,,,,,3079,3078,8,0,1044,0,255
2023-08-16 06:01:20.150401,2,1975,2021,1985,6064,5980,6117,6061,1980,2012,1997,1982,,,,,,,3096,3108,9,0,1044,0,255
2023-08-16 06:01:25.195282,1,1991,2029,1987,6073,6015,6125,6077,1985,2007,2005,,,,,,,,3078,3080,8,0,1044,0,255
2023-08-16 06:01:25.195282,2,1975,2024,1984,6065,5974,6121,6057,1980,2016,1999,1978,,,,,,,3111,3109,9,0,1044,0,255
2023-08-16 06:01:30.243523,1,1992,2029,1986,6070,6021,6120,6078,1985,2010,2005,,,,,,,,3091,3082,9,0,1044,0,255
2023-08-16 06:01:30.243523,2,1975,2023,1984,6065,5976,6116,6059,1981,2010,1996,1981,,,,,,,3095,3107,9,0,1044,0,255
2023-08-16 06:01:35.292294,1,1989,2028,1986,6073,6015,6124,6077,1987,2010,2004,,,,,,,,3080,3085,9,0,1044,0,255
2023-08-16 06:01:35.292294,2,1973,2021,1982,6064,5979,6110,6055,1977,2014,1996,1981,,,,,,,3116,3110,9,0,1044,0,255
2023-08-16 06:01:40.338628,1,1991,2027,1986,6074,6022,6121,6079,1986,2011,2005,,,,,,,,3081,3086,9,0,1044,0,255
2023-08-16 06:01:40.338628,2,1974,2023,1983,6064,5977,6111,6061,1979,2012,1996,1981,,,,,,,3115,3107,9,0,1044,0,255
2023-08-16 06:01:45.385931,1,1992,2028,1985,6076,6017,6131,6077,1986,2011,2004,,,,,,,,3084,3081,11,0,1044,0,255
2023-08-16 06:01:45.385931,2,1975,2023,1984,6062,5973,6115,6058,1982,2015,1999,1979,,,,,,,3106,3109,9,0,1044,0,255
2023-08-16 06:01:50.440850,1,1989,2028,1985,6074,6016,6127,6077,1986,2012,2005,,,,,,,,3082,3083,10,0,1044,0,255
2023-08-16 06:01:50.440850,2,1977,2021,1983,6059,5976,6111,6060,1979,2013,2000,1977,,,,,,,3097,3109,9,0,1044,0,255
2023-08-16 06:01:55.488399,1,1991,2026,1985,6075,6017,6126,6079,1986,2010,2005,,,,,,,,3081,3080,9,0,1044,0,255
2023-08-16 06:01:55.488399,2,1975,2021,1981,6057,5978,6119,6058,1981,2011,1998,1978,,,,,,,3098,3108,7,0,1044,0,255
2023-08-16 06:02:00.538069,1,1993,2029,1987,6073,6016,6123,6082,1986,2009,2004,,,,,,,,3080,3083,9,0,1044,0,255
2023-08-16 06:02:00.538069,2,1973,2020,1983,6063,5973,6117,6058,1979,2009,1995,1978,,,,,,,3100,3107,9,0,1044,0,255
2023-08-16 06:02:05.584186,1,1994,2029,1994,6077,6019,6125,6078,1987,2012,2004,,,,,,,,3075,3083,8,0,1044,0,255
2023-08-16 06:02:05.584186,2,1973,2021,1982,6062,5971,6116,6060,1976,2012,1997,1980,,,,,,,3118,3111,10,0,1044,0,255
2023-08-16 06:02:10.629955,1,1993,2027,1985,6074,6015,6128,6083,1984,2012,2002,,,,,,,,3081,3076,9,0,1044,0,255
2023-08-16 06:02:10.629955,2,1975,2021,1984,6059,5975,6117,6059,1979,2011,1999,1981,,,,,,,3110,3108,9,0,1044,0,255
2023-08-16 06:02:15.677101,1,1992,2029,1987,6070,6017,6127,6081,1984,2011,2003,,,,,,,,3078,3083,9,0,1044,0,255
2023-08-16 06:02:15.677101,2,1974,2023,1982,6065,5974,6118,6059,1980,2013,1995,1981,,,,,,,3120,3107,9,0,1044,0,255
2023-08-16 06:02:20.724133,1,1992,2027,1986,6075,6014,6133,6078,1985,2011,2006,,,,,,,,3091,3080,9,0,1044,0,255
2023-08-16 06:02:20.724133,2,1974,2022,1983,6063,5974,6120,6056,1977,2011,1998,1979,,,,,,,3104,3104,9,0,1044,0,255
2023-08-16 06:02:25.772558,1,1992,2027,1987,6073,6017,6121,6079,1987,2008,2001,,,,,,,,3091,3085,8,0,1044,0,255
2023-08-16 06:02:25.772558,2,1975,2023,1983,6061,5976,6123,6058,1979,2013,1996,1979,,,,,,,3111,3111,8,0,1044,0,255
2023-08-16 06:02:30.818372,1,1992,2028,1986,6074,6019,6126,6078,1984,2011,2009,,,,,,,,3094,3083,8,0,1044,0,255
2023-08-16 06:02:30.818372,2,1975,2022,1985,6067,5977,6121,6060,1976,2012,1996,1979,,,,,,,3119,3105,8,0,1044,0,255
2023-08-16 06:02:35.867986,1,1989,2028,1985,6076,6017,6124,6076,1986,2012,2006,,,,,,,,3079,3086,9,0,1044,0,255
2023-08-16 06:02:35.867986,2,1975,2023,1983,6063,5972,6121,6058,1976,2009,1993,1981,,,,,,,3104,3106,8,0,1044,0,255
2023-08-16 06:02:40.913879,1,1991,2028,1985,6075,6017,6126,6080,1984,2011,2005,,,,,,,,3076,3080,9,0,1044,0,255
2023-08-16 06:02:40.913879,2,1974,2023,1981,6065,5976,6118,6057,1977,2010,1997,1977,,,,,,,3097,3107,9,0,1044,0,255
2023-08-16 06:02:45.962384,1,1994,2028,1987,6072,6019,6126,6083,1986,2009,2007,,,,,,,,3090,3083,9,0,1044,0,255
2023-08-16 06:02:45.962384,2,1975,2022,1983,6063,5972,6116,6057,1979,2009,1998,1980,,,,,,,3087,3106,9,0,1044,0,255
2023-08-16 06:02:51.009547,1,1992,2027,1983,6070,6016,6127,6080,1984,2009,2005,,,,,,,,3092,3083,9,0,1044,0,255
2023-08-16 06:02:51.009547,2,1973,2022,1983,6061,5973,6117,6058,1977,2015,1999,1980,,,,,,,3099,3106,8,0,1044,0,255
2023-08-16 06:02:56.056973,1,1992,2027,1985,6074,6019,6125,6080,1985,2009,2006,,,,,,,,3079,3085,10,0,1044,0,255
2023-08-16 06:02:56.056973,2,1975,2023,1984,6065,5973,6121,6057,1983,2009,1995,1979,,,,,,,3111,3107,9,0,1044,0,255
2023-08-16 06:03:01.102933,1,1993,2027,1987,6074,6025,6129,6078,1984,2007,2006,,,,,,,,3090,3081,9,0,1044,0,255
2023-08-16 06:03:01.102933,2,1975,2023,1981,6062,5980,6118,6055,1980,2015,1998,1982,,,,,,,3099,3113,9,0,1044,0,255
2023-08-16 06:03:06.153450,1,1991,2029,1984,6077,6018,6129,6082,1985,2009,2006,,,,,,,,3082,3079,9,0,1044,0,255
2023-08-16 06:03:06.153450,2,1974,2022,1979,6064,5977,6124,6057,1983,2011,1999,1979,,,,,,,3114,3104,9,0,1044,0,255
2023-08-16 06:03:11.200388,1,1992,2029,1981,6080,6022,6135,6078,1984,2010,2007,,,,,,,,3067,3082,9,0,1044,0,255
2023-08-16 06:03:11.200388,2,1973,2022,1984,6067,5978,6124,6058,1983,2013,2000,1980,,,,,,,3124,3108,9,0,1044,0,255
2023-08-16 06:03:16.246577,1,1992,2028,1985,6079,6020,6128,6081,1986,2012,2007,,,,,,,,3075,3085,9,0,1044,0,255
2023-08-16 06:03:16.246577,2,1975,2022,1981,6071,5981,6124,6057,1980,2010,1998,1981,,,,,,,3113,3115,9,0,1044,0,255
2023-08-16 06:03:21.293711,1,1991,2029,1985,6081,6023,6129,6080,1987,2007,2006,,,,,,,,3087,3082,9,0,1044,0,255
2023-08-16 06:03:21.293711,2,1983,2022,1983,6063,5979,6127,6056,1981,2014,1999,1980,,,,,,,3098,3107,9,0,1044,0,255
2023-08-16 06:03:26.339630,1,1994,2029,1987,6079,6022,6129,6080,1987,2012,2005,,,,,,,,3080,3086,9,0,1044,0,255
2023-08-16 06:03:26.339630,2,1975,2022,1985,6072,5982,6123,6059,1980,2012,1996,1980,,,,,,,3110,3113,9,0,1044,0,255
2023-08-16 06:03:31.386301,1,1993,2029,1987,6074,6025,6130,6084,1986,2010,2008,,,,,,,,3088,3081,9,0,1044,0,255
2023-08-16 06:03:31.386301,2,1976,2021,1983,6074,5981,6127,6060,1979,2012,1997,1979,,,,,,,3114,3109,9,0,1044,0,255
2023-08-16 06:03:36.432428,1,1992,2029,1986,6079,6026,6131,6079,1989,2008,2008,,,,,,,,3090,3082,9,0,1044,0,255
2023-08-16 06:03:36.432428,2,1975,2022,1983,6070,5980,6127,6059,1979,2015,2000,1980,,,,,,,3096,3105,9,0,1044,0,255
2023-08-16 06:03:41.478747,1,1993,2030,1986,6082,6025,6132,6083,1984,2012,2004,,,,,,,,3084,3079,9,0,1044,0,255
2023-08-16 06:03:41.478747,2,1975,2023,1984,6069,5979,6127,6061,1979,2011,2002,1981,,,,,,,3111,3111,9,0,1044,0,255
2023-08-16 06:03:46.526322,1,1991,2030,1988,6082,6029,6132,6084,1987,2012,2009,,,,,,,,3087,3082,7,0,1044,0,255
2023-08-16 06:03:46.526322,2,1975,2024,1986,6073,5983,6125,6057,1978,2016,2000,1981,,,,,,,3110,3110,9,0,1044,0,255
2023-08-16 06:03:51.572241,1,1991,2030,1987,6080,6029,6132,6084,1984,2013,2006,,,,,,,,3087,3084,7,0,1044,0,255
2023-08-16 06:03:51.572241,2,1974,2026,1982,6075,5978,6129,6063,1979,2015,2003,1982,,,,,,,3121,3109,9,0,1044,0,255
2023-08-16 06:03:56.627209,1,1994,2030,1987,6083,6029,6132,6083,1987,2010,2007,,,,,,,,3095,3083,8,0,1044,0,255
2023-08-16 06:03:56.627209,2,1975,2023,1985,6078,5982,6129,6063,1981,2012,1996,1980,,,,,,,3102,3110,9,0,1044,0,255
2023-08-16 06:04:01.673506,1,1992,2029,1987,6085,6026,6134,6082,1988,2011,2007,,,,,,,,3074,3079,9,0,1044,0,255
2023-08-16 06:04:01.673506,2,1976,2023,1985,6076,5981,6126,6061,1980,2015,1999,1979,,,,,,,3110,3105,8,0,1044,0,255
2023-08-16 06:04:06.719580,1,1993,2028,1989,6079,6029,6137,6084,1985,2014,2003,,,,,,,,3085,3081,9,0,1044,0,255
2023-08-16 06:04:06.719580,2,1975,2024,1984,6073,5982,6128,6060,1982,2011,1999,1981,,,,,,,3110,3110,9,0,1044,0,255
2023-08-16 06:04:11.768971,1,1994,2027,1985,6082,6030,6135,6084,1985,2011,2006,,,,,,,,3084,3085,9,0,1044,0,255
2023-08-16 06:04:11.768971,2,1975,2023,1982,6076,5983,6129,6061,1975,2012,1998,1982,,,,,,,3105,3111,9,0,1044,0,255
2023-08-16 06:04:16.829071,1,1991,2030,1986,6081,6033,6138,6084,1985,2014,2007,,,,,,,,3097,3088,8,0,1044,0,255
2023-08-16 06:04:16.829071,2,1975,2023,1983,6075,5981,6128,6059,1979,2016,2000,1979,,,,,,,3115,3111,9,0,1044,0,255
2023-08-16 06:04:21.877872,1,1993,2030,1987,6083,6028,6134,6084,1987,2012,2006,,,,,,,,3087,3077,9,0,1044,0,255
2023-08-16 06:04:21.877872,2,1977,2022,1984,6076,5986,6129,6060,1981,2012,1999,1982,,,,,,,3108,3107,9,0,1044,0,255
2023-08-16 06:04:26.924350,1,1992,2030,1984,6080,6028,6131,6085,1988,2010,2007,,,,,,,,3077,3081,9,0,1044,0,255
2023-08-16 06:04:26.924350,2,1975,2023,1981,6075,5980,6127,6062,1980,2013,1998,1982,,,,,,,3110,3109,9,0,1044,0,255
2023-08-16 06:04:32.008526,1,1989,2030,1986,6082,6031,6130,6084,1986,2012,2004,,,,,,,,3085,3079,9,0,1044,0,255
2023-08-16 06:04:32.008526,2,1975,2024,1983,6076,5982,6133,6058,1983,2011,1999,1980,,,,,,,3107,3105,9,0,1044,0,255
2023-08-16 06:04:37.068799,1,1992,2030,1988,6078,6023,6129,6082,1987,2012,2004,,,,,,,,3087,3085,9,0,1044,0,255
2023-08-16 06:04:37.068799,2,1975,2024,1983,6071,5982,6126,6063,1981,2015,1995,1981,,,,,,,3110,3113,8,0,1044,0,255
2023-08-16 06:04:42.116771,1,1992,2028,1988,6079,6029,6133,6086,1988,2012,2006,,,,,,,,3087,3083,8,0,1044,0,255
2023-08-16 06:04:42.116771,2,1975,2022,1983,6074,5985,6125,6058,1983,2015,1998,1983,,,,,,,3114,3106,9,0,1044,0,255
2023-08-16 06:04:47.168663,1,1995,2031,1985,6080,6025,6131,6079,1984,2011,2005,,,,,,,,3086,3082,9,0,1044,0,255
2023-08-16 06:04:47.168663,2,1972,2021,1983,6072,5987,6126,6061,1976,2012,1998,1981,,,,,,,3101,3106,8,0,1044,0,255
2023-08-16 06:04:52.216745,1,1991,2031,1987,6085,6030,6137,6085,1987,2013,2005,,,,,,,,3079,3083,9,0,1044,0,255
2023-08-16 06:04:52.216745,2,1974,2021,1981,6075,5980,6128,6057,1981,2016,1997,1982,,,,,,,3114,3109,8,0,1044,0,255
2023-08-16 06:04:57.262568,1,1994,2030,1987,6082,6029,6132,6084,1988,2010,2008,,,,,,,,3085,3087,9,0,1044,0,255
2023-08-16 06:04:57.262568,2,1975,2022,1983,6073,5979,6126,6059,1979,2015,1998,1982,,,,,,,3109,3109,9,0,1044,0,255
2023-08-16 06:05:02.314314,1,1991,2027,1987,6079,6029,6132,6080,1988,2011,2005,,,,,,,,3080,3083,9,0,1044,0,255
2023-08-16 06:05:02.314314,2,1975,2023,1983,6073,5982,6126,6060,1979,2012,1999,1982,,,,,,,3106,3107,9,0,1044,0,255
2023-08-16 06:05:07.368537,1,1992,2027,1987,6078,6028,6131,6082,1987,2010,2005,,,,,,,,3075,3084,9,0,1044,0,255
2023-08-16 06:05:07.368537,2,1975,2023,1982,6069,5985,6124,6063,1981,2014,2000,1977,,,,,,,3106,3110,9,0,1044,0,255
2023-08-16 06:05:12.423338,1,1993,2028,1988,6079,6023,6131,6086,1987,2008,2008,,,,,,,,3090,3087,9,0,1044,0,255
2023-08-16 06:05:12.423338,2,1975,2022,1984,6071,5983,6127,6058,1980,2014,1992,1980,,,,,,,3105,3108,7,0,1044,0,255
2023-08-16 06:05:17.472050,1,1991,2029,1986,6080,6027,6136,6083,1984,2014,2004,,,,,,,,3083,3083,9,0,1044,0,255
2023-08-16 06:05:17.472050,2,1975,2024,1985,6075,5977,6130,6059,1983,2014,1994,1981,,,,,,,3104,3106,9,0,1044,0,255
2023-08-16 06:05:22.520171,1,1990,2030,1986,6083,6029,6134,6085,1988,2013,2005,,,,,,,,3070,3082,9,0,1044,0,255
2023-08-16 06:05:22.520171,2,1975,2023,1983,6071,5982,6134,6061,1978,2012,1998,1980,,,,,,,3121,3109,9,0,1044,0,255
2023-08-16 06:05:27.569395,1,1991,2031,1986,6082,6025,6131,6081,1987,2011,2004,,,,,,,,3088,3083,9,0,1044,0,255
2023-08-16 06:05:27.569395,2,1975,2023,1983,6076,5983,6128,6058,1980,2014,1995,1981,,,,,,,3109,3110,9,0,1044,0,255
2023-08-16 06:05:32.622007,1,1994,2027,1985,6082,6029,6133,6085,1988,2010,2008,,,,,,,,3075,3083,9,0,1044,0,255
2023-08-16 06:05:32.622007,2,1975,2023,1983,6075,5981,6131,6064,1982,2012,1995,1979,,,,,,,3115,3110,9,0,1044,0,255
2023-08-16 06:05:37.673009,1,1993,2032,1985,6080,6030,6135,6084,1987,2013,2003,,,,,,,,3091,3087,9,0,1044,0,255
2023-08-16 06:05:37.673009,2,1974,2024,1985,6075,5988,6128,6059,1980,2015,1995,1981,,,,,,,3112,3111,9,0,1044,0,255
2023-08-16 06:05:42.718682,1,1991,2029,1987,6076,6031,6138,6086,1986,2011,2005,,,,,,,,3085,3080,8,0,1044,0,255
2023-08-16 06:05:42.718682,2,1975,2023,1984,6075,5985,6129,6059,1980,2015,1996,1981,,,,,,,3099,3104,9,0,1044,0,255
2023-08-16 06:05:47.768239,1,1991,2028,1984,6083,6030,6131,6085,1986,2010,2006,,,,,,,,3092,3079,9,0,1044,0,255
2023-08-16 06:05:47.768239,2,1975,2024,1983,6071,5982,6128,6065,1981,2015,1995,1981,,,,,,,3114,3109,9,0,1044,0,255
2023-08-16 06:05:52.817572,1,1991,2029,1987,6084,6033,6131,6079,1987,2011,2006,,,,,,,,3074,3080,10,0,1044,0,255
2023-08-16 06:05:52.817572,2,1974,2024,1985,6072,5986,6134,6058,1981,2015,1996,1980,,,,,,,3115,3107,9,0,1044,0,255
2023-08-16 06:05:57.872913,1,1992,2031,1987,6080,6027,6132,6088,1984,2012,2005,,,,,,,,3079,3087,9,0,1044,0,255
2023-08-16 06:05:57.872913,2,1974,2022,1984,6075,5985,6130,6062,1976,2015,2000,1980,,,,,,,3098,3108,9,0,1044,0,255
2023-08-16 06:06:02.919533,1,1992,2031,1985,6082,6035,6137,6085,1987,2013,2004,,,,,,,,3068,3081,9,0,1044,0,255
2023-08-16 06:06:02.919533,2,1975,2023,1983,6075,5985,6133,6064,1977,2012,1998,1981,,,,,,,3105,3109,9,0,1044,0,255
2023-08-16 06:06:07.965151,1,1994,2029,1987,6082,6031,6138,6083,1988,2011,2006,,,,,,,,3074,3083,9,0,1044,0,255
2023-08-16 06:06:07.965151,2,1975,2024,1986,6076,5985,6131,6060,1980,2013,1994,1984,,,,,,,3099,3105,10,0,1044,0,255
2023-08-16 06:06:13.015259,1,1991,2031,1987,6084,6037,6137,6086,1991,2014,2006,,,,,,,,3062,3077,9,0,1044,0,255
2023-08-16 06:06:13.015259,2,1978,2024,1981,6079,5988,6135,6066,1983,2015,1995,1981,,,,,,,3111,3105,9,0,1044,0,255
2023-08-16 06:06:18.065788,1,1992,2031,1986,6083,6031,6138,6087,1988,2010,2002,,,,,,,,3087,3081,9,0,1044,0,255
2023-08-16 06:06:18.065788,2,1976,2023,1985,6079,5988,6135,6064,1977,2013,1999,1982,,,,,,,3115,3107,9,0,1044,0,255
2023-08-16 06:06:23.118600,1,1991,2029,1987,6083,6035,6138,6087,1988,2011,2007,,,,,,,,3079,3079,9,0,1044,0,255
2023-08-16 06:06:23.118600,2,1975,2021,1988,6084,5986,6137,6063,1983,2016,1999,1980,,,,,,,3111,3107,10,0,1044,0,255
2023-08-16 06:06:28.165096,1,1992,2029,1986,6082,6037,6134,6086,1987,2012,2008,,,,,,,,3078,3081,10,0,1044,0,255
2023-08-16 06:06:28.165096,2,1976,2023,1985,6079,5988,6137,6061,1982,2016,1999,1980,,,,,,,3096,3107,9,0,1044,0,255
2023-08-16 06:06:33.212360,1,1994,2030,1989,6091,6033,6133,6081,1986,2013,2005,,,,,,,,3094,3082,7,0,1044,0,255
2023-08-16 06:06:33.212360,2,1976,2024,1986,6082,5989,6134,6062,1979,2014,2001,1979,,,,,,,3102,3110,9,0,1044,0,255
2023-08-16 06:06:38.259458,1,1994,2030,1987,6086,6034,6138,6087,1991,2012,2007,,,,,,,,3096,3081,8,0,1044,0,255
2023-08-16 06:06:38.259458,2,1974,2023,1982,6077,5984,6134,6063,1981,2013,1995,1979,,,,,,,3115,3105,9,0,1044,0,255
2023-08-16 06:06:43.307547,1,1994,2028,1986,6082,6034,6141,6086,1990,2012,2008,,,,,,,,3086,3080,9,0,1044,0,255
2023-08-16 06:06:43.307547,2,1976,2023,1983,6080,5990,6134,6066,1980,2013,1995,1981,,,,,,,3103,3110,7,0,1044,0,255
2023-08-16 06:06:48.355889,1,1993,2029,1988,6087,6033,6137,6082,1989,2010,2006,,,,,,,,3073,3085,9,0,1044,0,255
2023-08-16 06:06:48.355889,2,1975,2026,1984,6075,5988,6129,6060,1982,2016,2000,1980,,,,,,,3105,3109,9,0,1044,0,255
2023-08-16 06:06:53.405029,1,1993,2029,1986,6086,6033,6138,6088,1988,2013,2004,,,,,,,,3088,3086,10,0,1044,0,255
2023-08-16 06:06:53.405029,2,1975,2023,1984,6076,5991,6132,6061,1975,2015,1996,1981,,,,,,,3117,3113,9,0,1044,0,255
2023-08-16 06:06:58.451264,1,1993,2030,1989,6088,6034,6139,6084,1986,2016,2008,,,,,,,,3069,3083,8,0,1044,0,255
2023-08-16 06:06:58.451264,2,1976,2023,1984,6077,5992,6133,6066,1976,2015,1999,1979,,,,,,,3095,3105,8,0,1044,0,255
2023-08-16 06:07:03.497760,1,1990,2030,1985,6083,6036,6141,6091,1984,2011,2003,,,,,,,,3081,3085,10,0,1044,0,255
2023-08-16 06:07:03.497760,2,1974,2023,1985,6079,5990,6133,6065,1981,2016,2000,1978,,,,,,,3105,3106,9,0,1044,0,255
2023-08-16 06:07:08.543346,1,1994,2031,1985,6083,6033,6136,6086,1988,2012,2005,,,,,,,,3084,3082,9,0,1044,0,255
2023-08-16 06:07:08.543346,2,1976,2024,1983,6081,5989,6137,6055,1979,2015,2000,1979,,,,,,,3112,3106,9,0,1044,0,255
2023-08-16 06:07:13.589302,1,1994,2029,1988,6084,6033,6135,6088,1988,2010,2006,,,,,,,,3085,3083,9,0,1044,0,255
2023-08-16 06:07:13.589302,2,1975,2021,1982,6080,5989,6129,6062,1981,2015,2000,1979,,,,,,,3103,3108,10,0,1044,0,255
2023-08-16 06:07:18.635560,1,1992,2030,1987,6083,6037,6135,6086,1987,2012,2006,,,,,,,,3097,3083,9,0,1044,0,255
2023-08-16 06:07:18.635560,2,1976,2024,1984,6075,5984,6133,6062,1980,2011,1998,1980,,,,,,,3118,3111,9,0,1044,0,255
2023-08-16 06:07:23.683094,1,1994,2030,1987,6084,6031,6134,6087,1985,2013,2004,,,,,,,,3080,3084,9,0,1044,0,255
2023-08-16 06:07:23.683094,2,1975,2023,1986,6076,5988,6130,6061,1980,2014,1994,1982,,,,,,,3095,3109,9,0,1044,0,255
2023-08-16 06:07:28.734323,1,1994,2031,1985,6083,6033,6136,6087,1987,2014,2007,,,,,,,,3088,3082,9,0,1044,0,255
2023-08-16 06:07:28.734323,2,1975,2023,1986,6079,5986,6132,6059,1981,2011,1997,1982,,,,,,,3110,3106,9,0,1044,0,255
2023-08-16 06:07:33.782945,1,1991,2029,1987,6087,6031,6138,6085,1987,2014,2007,,,,,,,,3077,3081,9,0,1044,0,255
